scheme_code,date,nav
112090,2022-02-08,102.6035
112090,2022-02-09,103.0413
112090,2022-02-10,103.0735
112090,2022-02-11,103.4464
112090,2022-02-14,104.8052
112090,2022-02-15,104.5976
112090,2022-02-16,104.745
112090,2022-02-17,103.8663
112090,2022-02-18,103.176
112090,2022-02-21,103.2877
112090,2022-02-22,104.2308
112090,2022-02-23,104.0484
112090,2022-02-24,103.8832
112090,2022-02-25,103.5763
112090,2022-02-28,103.1642
112090,2022-03-01,103.4386
112090,2022-03-02,102.2307
112090,2022-03-03,103.3089
112090,2022-03-04,102.79
112090,2022-03-07,103.4144
112090,2022-03-08,102.3948
112090,2022-03-09,102.9734
112090,2022-03-10,103.5578
112090,2022-03-11,103.9072
112090,2022-03-14,103.1117
112090,2022-03-15,103.3485
112090,2022-03-16,102.4014
112090,2022-03-17,102.225
112090,2022-03-18,103.0976
112090,2022-03-21,103.7856
112090,2022-03-22,103.8293
112090,2022-03-23,103.0508
112090,2022-03-24,103.6139
112090,2022-03-25,103.6611
112090,2022-03-28,101.7679
112090,2022-03-29,102.4357
112090,2022-03-30,102.4465
112090,2022-03-31,103.4628
112090,2022-04-01,102.5872
112090,2022-04-04,100.0109
112090,2022-04-05,100.2642
112090,2022-04-06,100.5281
112090,2022-04-07,99.1986
112090,2022-04-08,98.4518
112090,2022-04-11,100.6514
112090,2022-04-12,100.4355
112090,2022-04-13,101.053
112090,2022-04-14,100.5573
112090,2022-04-15,98.9059
112090,2022-04-18,98.8009
112090,2022-04-19,98.6206
112090,2022-04-20,98.3347
112090,2022-04-21,98.274
112090,2022-04-22,98.5112
112090,2022-04-25,98.4225
112090,2022-04-26,97.4567
112090,2022-04-27,97.865
112090,2022-04-28,96.3682
112090,2022-04-29,94.8164
112090,2022-05-02,95.4055
112090,2022-05-03,95.8211
112090,2022-05-04,95.8059
112090,2022-05-05,94.7651
112090,2022-05-06,94.2568
112090,2022-05-09,94.087
112090,2022-05-10,92.914
112090,2022-05-11,92.3925
112090,2022-05-12,92.9024
112090,2022-05-13,93.9911
112090,2022-05-16,93.7039
112090,2022-05-17,94.2991
112090,2022-05-18,92.8834
112090,2022-05-19,93.4013
112090,2022-05-20,92.8286
112090,2022-05-23,93.0847
112090,2022-05-24,92.9281
112090,2022-05-25,93.9376
112090,2022-05-26,93.3087
112090,2022-05-27,93.8052
112090,2022-05-30,93.6236
112090,2022-05-31,93.5331
112090,2022-06-01,93.4236
112090,2022-06-02,92.8195
112090,2022-06-03,92.8369
112090,2022-06-06,92.8182
112090,2022-06-07,93.0252
112090,2022-06-08,93.116
112090,2022-06-09,93.7384
112090,2022-06-10,94.4591
112090,2022-06-13,93.6935
112090,2022-06-14,94.3728
112090,2022-06-15,93.5054
112090,2022-06-16,93.9732
112090,2022-06-17,94.4673
112090,2022-06-20,93.0512
112090,2022-06-21,93.1483
112090,2022-06-22,92.8272
112090,2022-06-23,92.2915
112090,2022-06-24,93.3166
112090,2022-06-27,92.8566
112090,2022-06-28,92.2854
112090,2022-06-29,92.369
112090,2022-06-30,92.9033
112090,2022-07-01,92.8259
112090,2022-07-04,93.7199
112090,2022-07-05,94.1462
112090,2022-07-06,92.5338
112090,2022-07-07,92.1696
112090,2022-07-08,91.783
112090,2022-07-11,92.1625
112090,2022-07-12,90.2549
112090,2022-07-13,92.1225
112090,2022-07-14,92.5415
112090,2022-07-15,92.6794
112090,2022-07-18,93.5833
112090,2022-07-19,95.366
112090,2022-07-20,96.0589
112090,2022-07-21,96.8169
112090,2022-07-22,96.9471
112090,2022-07-25,96.8665
112090,2022-07-26,96.5268
112090,2022-07-27,95.9178
112090,2022-07-28,95.4194
112090,2022-07-29,94.4171
112090,2022-08-01,94.3881
112090,2022-08-02,93.1443
112090,2022-08-03,93.3145
112090,2022-08-04,93.3154
112090,2022-08-05,93.4531
112090,2022-08-08,93.0908
112090,2022-08-09,95.4101
112090,2022-08-10,96.4769
112090,2022-08-11,95.5453
112090,2022-08-12,95.7519
112090,2022-08-15,95.3149
112090,2022-08-16,94.57
112090,2022-08-17,93.5845
112090,2022-08-18,93.9362
112090,2022-08-19,93.4523
112090,2022-08-22,94.2039
112090,2022-08-23,94.9811
112090,2022-08-24,96.0536
112090,2022-08-25,95.4274
112090,2022-08-26,95.8189
112090,2022-08-29,96.3325
112090,2022-08-30,95.9959
112090,2022-08-31,95.432
112090,2022-09-01,96.6895
112090,2022-09-02,96.8944
112090,2022-09-05,97.4165
112090,2022-09-06,96.805
112090,2022-09-07,95.8898
112090,2022-09-08,95.4817
112090,2022-09-09,95.4157
112090,2022-09-12,94.6319
112090,2022-09-13,94.6529
112090,2022-09-14,93.4027
112090,2022-09-15,92.5938
112090,2022-09-16,93.1185
112090,2022-09-19,93.5963
112090,2022-09-20,93.3309
112090,2022-09-21,92.599
112090,2022-09-22,91.8657
112090,2022-09-23,91.6189
112090,2022-09-26,92.1188
112090,2022-09-27,92.8305
112090,2022-09-28,92.4896
112090,2022-09-29,91.6639
112090,2022-09-30,91.8878
112090,2022-10-03,91.31
112090,2022-10-04,90.9588
112090,2022-10-05,91.9505
112090,2022-10-06,92.5865
112090,2022-10-07,92.7313
112090,2022-10-10,91.8155
112090,2022-10-11,91.9983
112090,2022-10-12,92.808
112090,2022-10-13,92.557
112090,2022-10-14,93.5852
112090,2022-10-17,94.5811
112090,2022-10-18,95.8683
112090,2022-10-19,96.1312
112090,2022-10-20,96.6118
112090,2022-10-21,97.7338
112090,2022-10-24,98.1129
112090,2022-10-25,97.7489
112090,2022-10-26,97.4275
112090,2022-10-27,97.6427
112090,2022-10-28,96.6638
112090,2022-10-31,96.582
112090,2022-11-01,97.4583
112090,2022-11-02,95.7791
112090,2022-11-03,96.9836
112090,2022-11-04,97.8835
112090,2022-11-07,97.5528
112090,2022-11-08,98.0062
112090,2022-11-09,98.038
112090,2022-11-10,99.0321
112090,2022-11-11,99.8404
112090,2022-11-14,98.7521
112090,2022-11-15,99.2456
112090,2022-11-16,99.1121
112090,2022-11-17,99.2076
112090,2022-11-18,98.6594
112090,2022-11-21,100.0688
112090,2022-11-22,100.9314
112090,2022-11-23,100.3643
112090,2022-11-24,99.3229
112090,2022-11-25,99.0462
112090,2022-11-28,99.4202
112090,2022-11-29,99.6411
112090,2022-11-30,100.6699
112090,2022-12-01,101.3363
112090,2022-12-02,102.1527
112090,2022-12-05,102.4505
112090,2022-12-06,101.3425
112090,2022-12-07,101.2143
112090,2022-12-08,102.103
112090,2022-12-09,102.0915
112090,2022-12-12,102.5331
112090,2022-12-13,102.3024
112090,2022-12-14,101.4902
112090,2022-12-15,101.4205
112090,2022-12-16,101.7017
112090,2022-12-19,101.1987
112090,2022-12-20,101.0383
112090,2022-12-21,100.3092
112090,2022-12-22,101.2375
112090,2022-12-23,101.0294
112090,2022-12-26,102.2338
112090,2022-12-27,103.5148
112090,2022-12-28,103.4788
112090,2022-12-29,102.675
112090,2022-12-30,100.9924
112090,2023-01-02,99.8334
112090,2023-01-03,98.7661
112090,2023-01-04,99.8849
112090,2023-01-05,100.0074
112090,2023-01-06,100.3491
112090,2023-01-09,98.5967
112090,2023-01-10,97.6814
112090,2023-01-11,98.4039
112090,2023-01-12,98.6592
112090,2023-01-13,98.5726
112090,2023-01-16,99.0476
112090,2023-01-17,100.3735
112090,2023-01-18,100.2261
112090,2023-01-19,100.3118
112090,2023-01-20,100.4964
112090,2023-01-23,102.4498
112090,2023-01-24,100.7599
112090,2023-01-25,101.3408
112090,2023-01-26,101.2781
112090,2023-01-27,101.7677
112090,2023-01-30,101.2631
112090,2023-01-31,101.2538
112090,2023-02-01,101.8604
112090,2023-02-02,104.4276
112090,2023-02-03,105.134
112090,2023-02-06,104.4523
112090,2023-02-07,104.1295
112090,2023-02-08,103.783
112090,2023-02-09,102.3233
112090,2023-02-10,102.0838
112090,2023-02-13,102.7129
112090,2023-02-14,101.6967
112090,2023-02-15,102.5802
112090,2023-02-16,103.0113
112090,2023-02-17,102.4371
112090,2023-02-20,102.3519
112090,2023-02-21,103.6913
112090,2023-02-22,104.3309
112090,2023-02-23,104.3695
112090,2023-02-24,104.2024
112090,2023-02-27,104.2975
112090,2023-02-28,103.9018
112090,2023-03-01,102.1835
112090,2023-03-02,103.8835
112090,2023-03-03,104.0438
112090,2023-03-06,104.4064
112090,2023-03-07,104.3894
112090,2023-03-08,103.8068
112090,2023-03-09,103.6835
112090,2023-03-10,102.388
112090,2023-03-13,104.2838
112090,2023-03-14,103.2852
112090,2023-03-15,102.4635
112090,2023-03-16,102.1334
112090,2023-03-17,103.2164
112090,2023-03-20,103.2594
112090,2023-03-21,102.2692
112090,2023-03-22,103.3261
112090,2023-03-23,103.9614
112090,2023-03-24,104.4404
112090,2023-03-27,105.0697
112090,2023-03-28,107.1139
112090,2023-03-29,109.0184
112090,2023-03-30,108.4522
112090,2023-03-31,109.8937
112090,2023-04-03,110.2635
112090,2023-04-04,110.7368
112090,2023-04-05,109.2709
112090,2023-04-06,109.1547
112090,2023-04-07,108.4777
112090,2023-04-10,109.2288
112090,2023-04-11,110.1975
112090,2023-04-12,108.4018
112090,2023-04-13,108.4152
112090,2023-04-14,109.4207
112090,2023-04-17,109.2901
112090,2023-04-18,109.9604
112090,2023-04-19,110.3023
112090,2023-04-20,110.6368
112090,2023-04-21,110.4299
112090,2023-04-24,109.3882
112090,2023-04-25,108.4396
112090,2023-04-26,109.0875
112090,2023-04-27,109.1372
112090,2023-04-28,109.049
112090,2023-05-01,108.7119
112090,2023-05-02,108.4791
112090,2023-05-03,109.4202
112090,2023-05-04,109.1596
112090,2023-05-05,108.0212
112090,2023-05-08,108.6963
112090,2023-05-09,108.5507
112090,2023-05-10,108.6105
112090,2023-05-11,110.0399
112090,2023-05-12,110.0548
112090,2023-05-15,110.3425
112090,2023-05-16,109.3349
112090,2023-05-17,109.1755
112090,2023-05-18,109.7407
112090,2023-05-19,108.4081
112090,2023-05-22,108.6148
112090,2023-05-23,108.7349
112090,2023-05-24,108.8035
112090,2023-05-25,109.7389
112090,2023-05-26,110.0654
112090,2023-05-29,111.3999
112090,2023-05-30,110.5479
112090,2023-05-31,110.7012
112090,2023-06-01,110.8092
112090,2023-06-02,109.8946
112090,2023-06-05,110.7683
112090,2023-06-06,112.8616
112090,2023-06-07,112.8801
112090,2023-06-08,113.37
112090,2023-06-09,113.4806
112090,2023-06-12,112.8669
112090,2023-06-13,111.2567
112090,2023-06-14,110.6619
112090,2023-06-15,109.4628
112090,2023-06-16,110.9879
112090,2023-06-19,110.919
112090,2023-06-20,110.6453
112090,2023-06-21,111.4656
112090,2023-06-22,110.4987
112090,2023-06-23,109.854
112090,2023-06-26,109.9468
112090,2023-06-27,110.8846
112090,2023-06-28,111.3629
112090,2023-06-29,111.6176
112090,2023-06-30,111.7208
112090,2023-07-03,112.112
112090,2023-07-04,112.3265
112090,2023-07-05,111.4347
112090,2023-07-06,111.5092
112090,2023-07-07,110.5848
112090,2023-07-10,110.6897
112090,2023-07-11,110.2973
112090,2023-07-12,112.5711
112090,2023-07-13,112.569
112090,2023-07-14,111.3381
112090,2023-07-17,111.252
112090,2023-07-18,111.7476
112090,2023-07-19,113.2771
112090,2023-07-20,112.7769
112090,2023-07-21,111.3831
112090,2023-07-24,112.1443
112090,2023-07-25,110.9394
112090,2023-07-26,110.5856
112090,2023-07-27,110.3908
112090,2023-07-28,110.3624
112090,2023-07-31,111.004
112090,2023-08-01,110.4302
112090,2023-08-02,110.2215
112090,2023-08-03,110.242
112090,2023-08-04,110.407
112090,2023-08-07,110.5266
112090,2023-08-08,110.9452
112090,2023-08-09,111.7275
112090,2023-08-10,112.1119
112090,2023-08-11,112.5524
112090,2023-08-14,111.1615
112090,2023-08-15,111.2395
112090,2023-08-16,111.6996
112090,2023-08-17,112.3845
112090,2023-08-18,111.7957
112090,2023-08-21,111.2398
112090,2023-08-22,110.7623
112090,2023-08-23,111.2709
112090,2023-08-24,112.2246
112090,2023-08-25,111.8924
112090,2023-08-28,112.7387
112090,2023-08-29,112.8839
112090,2023-08-30,112.8056
112090,2023-08-31,112.6486
112090,2023-09-01,113.3553
112090,2023-09-04,113.6845
112090,2023-09-05,115.7884
112090,2023-09-06,115.0337
112090,2023-09-07,115.5451
112090,2023-09-08,115.0905
112090,2023-09-11,114.3247
112090,2023-09-12,114.3491
112090,2023-09-13,114.509
112090,2023-09-14,117.2166
112090,2023-09-15,117.0791
112090,2023-09-18,116.0557
112090,2023-09-19,116.344
112090,2023-09-20,114.4479
112090,2023-09-21,114.398
112090,2023-09-22,114.447
112090,2023-09-25,115.2089
112090,2023-09-26,116.1408
112090,2023-09-27,115.7077
112090,2023-09-28,115.603
112090,2023-09-29,114.9292
112090,2023-10-02,113.9265
112090,2023-10-03,114.2431
112090,2023-10-04,113.1134
112090,2023-10-05,112.7721
112090,2023-10-06,111.9081
112090,2023-10-09,112.4338
112090,2023-10-10,114.0879
112090,2023-10-11,112.9342
112090,2023-10-12,111.2939
112090,2023-10-13,111.2161
112090,2023-10-16,111.2634
112090,2023-10-17,111.4914
112090,2023-10-18,111.1268
112090,2023-10-19,110.9817
112090,2023-10-20,111.3413
112090,2023-10-23,112.3015
112090,2023-10-24,110.5787
112090,2023-10-25,110.2855
112090,2023-10-26,110.5073
112090,2023-10-27,109.7289
112090,2023-10-30,111.2815
112090,2023-10-31,110.7492
112090,2023-11-01,110.7458
112090,2023-11-02,111.2717
112090,2023-11-03,110.7787
112090,2023-11-06,109.1754
112090,2023-11-07,108.8338
112090,2023-11-08,109.7627
112090,2023-11-09,109.4999
112090,2023-11-10,108.7912
112090,2023-11-13,109.6295
112090,2023-11-14,109.3723
112090,2023-11-15,108.9587
112090,2023-11-16,109.1217
112090,2023-11-17,109.8273
112090,2023-11-20,111.9528
112090,2023-11-21,112.7273
112090,2023-11-22,113.8071
112090,2023-11-23,113.3806
112090,2023-11-24,112.4841
112090,2023-11-27,112.5739
112090,2023-11-28,112.7042
112090,2023-11-29,111.7656
112090,2023-11-30,111.6424
112090,2023-12-01,112.0325
112090,2023-12-04,112.3891
112090,2023-12-05,112.8763
112090,2023-12-06,113.1729
112090,2023-12-07,112.7478
112090,2023-12-08,112.3181
112090,2023-12-11,111.2745
112090,2023-12-12,112.8967
112090,2023-12-13,112.9427
112090,2023-12-14,112.7734
112090,2023-12-15,111.9693
112090,2023-12-18,114.6325
112090,2023-12-19,113.6826
112090,2023-12-20,113.3267
112090,2023-12-21,113.7377
112090,2023-12-22,114.3179
112090,2023-12-25,115.2283
112090,2023-12-26,116.9292
112090,2023-12-27,117.4377
112090,2023-12-28,116.4808
112090,2023-12-29,116.2763
112090,2024-01-01,116.5975
112090,2024-01-02,118.5617
112090,2024-01-03,117.2715
112090,2024-01-04,118.4349
112090,2024-01-05,118.6409
112090,2024-01-08,119.4717
112090,2024-01-09,119.41
112090,2024-01-10,118.6411
112090,2024-01-11,119.3894
112090,2024-01-12,120.0502
112090,2024-01-15,121.0198
112090,2024-01-16,121.0432
112090,2024-01-17,120.4987
112090,2024-01-18,119.0322
112090,2024-01-19,119.8482
112090,2024-01-22,120.2906
112090,2024-01-23,119.3972
112090,2024-01-24,118.9186
112090,2024-01-25,118.5103
112090,2024-01-26,117.1398
112090,2024-01-29,116.4087
112090,2024-01-30,115.3877
112090,2024-01-31,115.0416
112090,2024-02-01,114.3962
112090,2024-02-02,112.9416
112090,2024-02-05,114.8029
112090,2024-02-06,115.9877
112090,2024-02-07,115.2997
112090,2024-02-08,115.5855
112090,2024-02-09,116.0062
112090,2024-02-12,117.1464
112090,2024-02-13,116.4144
112090,2024-02-14,117.4664
112090,2024-02-15,116.9868
112090,2024-02-16,115.7717
112090,2024-02-19,116.4771
112090,2024-02-20,117.7148
112090,2024-02-21,120.1872
112090,2024-02-22,119.0697
112090,2024-02-23,119.7712
112090,2024-02-26,119.4144
112090,2024-02-27,120.1986
112090,2024-02-28,118.8207
112090,2024-02-29,117.656
112090,2024-03-01,116.961
112090,2024-03-04,117.0699
112090,2024-03-05,116.5047
112090,2024-03-06,117.1539
112090,2024-03-07,118.1515
112090,2024-03-08,118.7536
112090,2024-03-11,120.3271
112090,2024-03-12,120.7635
112090,2024-03-13,119.6241
112090,2024-03-14,120.9647
112090,2024-03-15,120.4154
112090,2024-03-18,121.3285
112090,2024-03-19,122.8925
112090,2024-03-20,123.3783
112090,2024-03-21,121.9386
112090,2024-03-22,121.0794
112090,2024-03-25,122.397
112090,2024-03-26,122.2681
112090,2024-03-27,122.3827
112090,2024-03-28,123.1623
112090,2024-03-29,123.8853
112090,2024-04-01,124.1988
112090,2024-04-02,124.0287
112090,2024-04-03,123.7557
112090,2024-04-04,124.6422
112090,2024-04-05,125.2316
112090,2024-04-08,125.0114
112090,2024-04-09,126.1311
112090,2024-04-10,126.0387
112090,2024-04-11,125.2178
112090,2024-04-12,124.4951
112090,2024-04-15,123.5576
112090,2024-04-16,123.3254
112090,2024-04-17,124.5796
112090,2024-04-18,123.8146
112090,2024-04-19,124.0384
112090,2024-04-22,123.424
112090,2024-04-23,123.204
112090,2024-04-24,121.7526
112090,2024-04-25,121.5743
112090,2024-04-26,121.4224
112090,2024-04-29,121.9837
112090,2024-04-30,122.2382
112090,2024-05-01,121.1029
112090,2024-05-02,122.1896
112090,2024-05-03,122.4319
112090,2024-05-06,122.6629
112090,2024-05-07,122.6907
112090,2024-05-08,122.2193
112090,2024-05-09,122.469
112090,2024-05-10,122.9717
112090,2024-05-13,121.29
112090,2024-05-14,120.8036
112090,2024-05-15,120.5935
112090,2024-05-16,120.8768
112090,2024-05-17,122.067
112090,2024-05-20,121.35
112090,2024-05-21,120.903
112090,2024-05-22,120.4435
112090,2024-05-23,119.7073
112090,2024-05-24,119.4108
112090,2024-05-27,120.1829
112090,2024-05-28,119.2057
112090,2024-05-29,119.6495
112090,2024-05-30,118.0563
112090,2024-05-31,117.5616
112090,2024-06-03,117.287
112090,2024-06-04,118.8937
112090,2024-06-05,118.668
112090,2024-06-06,116.6138
112090,2024-06-07,114.784
112090,2024-06-10,114.8497
112090,2024-06-11,115.4481
112090,2024-06-12,115.8295
112090,2024-06-13,116.0195
112090,2024-06-14,117.1331
112090,2024-06-17,116.6626
112090,2024-06-18,117.5328
112090,2024-06-19,116.0336
112090,2024-06-20,115.2283
112090,2024-06-21,113.5971
112090,2024-06-24,113.3814
112090,2024-06-25,113.3735
112090,2024-06-26,113.511
112090,2024-06-27,113.6012
112090,2024-06-28,112.7923
112090,2024-07-01,112.6545
112090,2024-07-02,111.3388
112090,2024-07-03,112.5864
112090,2024-07-04,112.3467
112090,2024-07-05,111.941
112090,2024-07-08,113.3975
112090,2024-07-09,112.3046
112090,2024-07-10,111.327
112090,2024-07-11,110.3841
112090,2024-07-12,110.3573
112090,2024-07-15,110.7715
112090,2024-07-16,111.4602
112090,2024-07-17,113.787
112090,2024-07-18,111.7735
112090,2024-07-19,112.3514
112090,2024-07-22,111.8843
112090,2024-07-23,111.393
112090,2024-07-24,110.8741
112090,2024-07-25,110.1013
112090,2024-07-26,111.6181
112090,2024-07-29,112.4037
112090,2024-07-30,112.4583
112090,2024-07-31,113.7075
112090,2024-08-01,112.3657
112090,2024-08-02,111.2032
112090,2024-08-05,109.299
112090,2024-08-06,108.7202
112090,2024-08-07,108.8935
112090,2024-08-08,109.0157
112090,2024-08-09,109.1787
112090,2024-08-12,107.979
112090,2024-08-13,108.7052
112090,2024-08-14,108.9462
112090,2024-08-15,109.6178
112090,2024-08-16,107.9908
112090,2024-08-19,108.2923
112090,2024-08-20,107.2958
112090,2024-08-21,106.9869
112090,2024-08-22,107.4764
112090,2024-08-23,107.5869
112090,2024-08-26,106.8863
112090,2024-08-27,106.9237
112090,2024-08-28,105.6458
112090,2024-08-29,106.6496
112090,2024-08-30,106.5065
112090,2024-09-02,107.4915
112090,2024-09-03,107.0709
112090,2024-09-04,106.6546
112090,2024-09-05,106.0345
112090,2024-09-06,106.8096
112090,2024-09-09,106.2354
112090,2024-09-10,106.8151
112090,2024-09-11,106.5204
112090,2024-09-12,104.8685
112090,2024-09-13,104.4215
112090,2024-09-16,103.4678
112090,2024-09-17,103.5269
112090,2024-09-18,102.5721
112090,2024-09-19,103.3627
112090,2024-09-20,103.3184
112090,2024-09-23,103.2026
112090,2024-09-24,103.7751
112090,2024-09-25,104.6064
112090,2024-09-26,104.621
112090,2024-09-27,104.0069
112090,2024-09-30,102.5621
112090,2024-10-01,102.0299
112090,2024-10-02,101.5567
112090,2024-10-03,101.6742
112090,2024-10-04,101.424
112090,2024-10-07,102.0126
112090,2024-10-08,101.5429
112090,2024-10-09,101.527
112090,2024-10-10,102.5192
112090,2024-10-11,102.8303
112090,2024-10-14,102.8117
112090,2024-10-15,102.3475
112090,2024-10-16,101.8597
112090,2024-10-17,101.1971
112090,2024-10-18,100.7895
112090,2024-10-21,101.429
112090,2024-10-22,101.2794
112090,2024-10-23,100.2162
112090,2024-10-24,101.6638
112090,2024-10-25,101.9545
112090,2024-10-28,100.8376
112090,2024-10-29,100.5114
112090,2024-10-30,100.6307
112090,2024-10-31,102.0332
112090,2024-11-01,101.1593
112090,2024-11-04,101.9795
112090,2024-11-05,103.1518
112090,2024-11-06,102.664
112090,2024-11-07,102.4669
112090,2024-11-08,101.6481
112090,2024-11-11,101.5132
112090,2024-11-12,101.5139
112090,2024-11-13,102.0801
112090,2024-11-14,103.001
112090,2024-11-15,102.4154
112090,2024-11-18,100.8343
112090,2024-11-19,100.8474
112090,2024-11-20,101.1145
112090,2024-11-21,101.3466
112090,2024-11-22,101.1121
112090,2024-11-25,101.2434
112090,2024-11-26,102.5012
112090,2024-11-27,102.8449
112090,2024-11-28,102.5686
112090,2024-11-29,102.1889
112090,2024-12-02,102.0807
112090,2024-12-03,103.448
112090,2024-12-04,103.3273
112090,2024-12-05,103.342
112090,2024-12-06,102.9742
112090,2024-12-09,103.9105
112090,2024-12-10,105.5708
112090,2024-12-11,105.9831
112090,2024-12-12,106.085
112090,2024-12-13,106.1481
112090,2024-12-16,104.1552
112090,2024-12-17,104.8073
112090,2024-12-18,104.9513
112090,2024-12-19,105.3424
112090,2024-12-20,104.7744
112090,2024-12-23,104.4836
112090,2024-12-24,104.1714
112090,2024-12-25,105.054
112090,2024-12-26,104.7672
112090,2024-12-27,106.5442
112090,2024-12-30,106.9434
112090,2024-12-31,105.8841
131655,2022-01-03,99.9272
131655,2022-01-04,99.4362
131655,2022-01-05,97.7204
131655,2022-01-06,99.0001
131655,2022-01-07,99.5867
131655,2022-01-10,100.0414
131655,2022-01-11,100.2038
131655,2022-01-12,99.126
131655,2022-01-13,98.7722
131655,2022-01-14,99.467
131655,2022-01-17,98.6603
131655,2022-01-18,96.6917
131655,2022-01-19,96.545
131655,2022-01-20,96.4645
131655,2022-01-21,96.598
131655,2022-01-24,97.19
131655,2022-01-25,97.7149
131655,2022-01-26,97.9465
131655,2022-01-27,98.9127
131655,2022-01-28,97.7404
131655,2022-01-31,98.1642
131655,2022-02-01,98.6857
131655,2022-02-02,97.7367
131655,2022-02-03,96.5909
131655,2022-02-04,96.0435
131655,2022-02-07,95.564
131655,2022-02-08,96.1687
131655,2022-02-09,95.7248
131655,2022-02-10,95.0977
131655,2022-02-11,94.6609
131655,2022-02-14,95.5364
131655,2022-02-15,95.575
131655,2022-02-16,95.4667
131655,2022-02-17,95.4113
131655,2022-02-18,96.4261
131655,2022-02-21,95.8771
131655,2022-02-22,96.9149
131655,2022-02-23,97.1072
131655,2022-02-24,97.0117
131655,2022-02-25,98.9817
131655,2022-02-28,98.1755
131655,2022-03-01,97.9272
131655,2022-03-02,96.9911
131655,2022-03-03,97.7592
131655,2022-03-04,99.1096
131655,2022-03-07,100.4634
131655,2022-03-08,101.4772
131655,2022-03-09,101.3472
131655,2022-03-10,101.0815
131655,2022-03-11,99.7604
131655,2022-03-14,101.4151
131655,2022-03-15,101.8261
131655,2022-03-16,101.4559
131655,2022-03-17,102.5642
131655,2022-03-18,101.7968
131655,2022-03-21,102.1585
131655,2022-03-22,102.0481
131655,2022-03-23,102.6001
131655,2022-03-24,102.5787
131655,2022-03-25,101.4188
131655,2022-03-28,101.5105
131655,2022-03-29,102.3927
131655,2022-03-30,102.3995
131655,2022-03-31,103.0652
131655,2022-04-01,102.2341
131655,2022-04-04,102.2433
131655,2022-04-05,101.7631
131655,2022-04-06,102.4018
131655,2022-04-07,102.4583
131655,2022-04-08,103.0547
131655,2022-04-11,103.9823
131655,2022-04-12,104.5889
131655,2022-04-13,104.8487
131655,2022-04-14,104.0429
131655,2022-04-15,104.0718
131655,2022-04-18,103.6592
131655,2022-04-19,103.405
131655,2022-04-20,103.1262
131655,2022-04-21,102.3486
131655,2022-04-22,100.7767
131655,2022-04-25,100.2683
131655,2022-04-26,100.4535
131655,2022-04-27,99.4002
131655,2022-04-28,99.4425
131655,2022-04-29,100.984
131655,2022-05-02,101.8408
131655,2022-05-03,103.2104
131655,2022-05-04,103.5643
131655,2022-05-05,104.5627
131655,2022-05-06,103.9885
131655,2022-05-09,103.4836
131655,2022-05-10,101.247
131655,2022-05-11,102.2382
131655,2022-05-12,103.5287
131655,2022-05-13,103.1016
131655,2022-05-16,102.923
131655,2022-05-17,102.3332
131655,2022-05-18,102.6772
131655,2022-05-19,103.632
131655,2022-05-20,102.2182
131655,2022-05-23,102.5837
131655,2022-05-24,102.3874
131655,2022-05-25,102.511
131655,2022-05-26,102.9182
131655,2022-05-27,102.7941
131655,2022-05-30,102.7398
131655,2022-05-31,102.5948
131655,2022-06-01,103.422
131655,2022-06-02,103.7995
131655,2022-06-03,104.0138
131655,2022-06-06,102.9874
131655,2022-06-07,102.7064
131655,2022-06-08,103.4756
131655,2022-06-09,103.5379
131655,2022-06-10,104.1152
131655,2022-06-13,105.6178
131655,2022-06-14,106.5271
131655,2022-06-15,106.6384
131655,2022-06-16,106.2345
131655,2022-06-17,104.0961
131655,2022-06-20,103.9871
131655,2022-06-21,103.7471
131655,2022-06-22,104.1023
131655,2022-06-23,104.0053
131655,2022-06-24,103.7699
131655,2022-06-27,102.3239
131655,2022-06-28,101.5851
131655,2022-06-29,102.003
131655,2022-06-30,103.4338
131655,2022-07-01,103.3841
131655,2022-07-04,103.6863
131655,2022-07-05,104.5074
131655,2022-07-06,103.8608
131655,2022-07-07,104.1968
131655,2022-07-08,103.6108
131655,2022-07-11,104.3587
131655,2022-07-12,104.5164
131655,2022-07-13,104.7973
131655,2022-07-14,104.1726
131655,2022-07-15,104.7931
131655,2022-07-18,106.5723
131655,2022-07-19,105.7449
131655,2022-07-20,105.4892
131655,2022-07-21,105.7163
131655,2022-07-22,106.4131
131655,2022-07-25,105.9687
131655,2022-07-26,103.5988
131655,2022-07-27,104.7564
131655,2022-07-28,105.4251
131655,2022-07-29,103.9867
131655,2022-08-01,103.5125
131655,2022-08-02,104.8422
131655,2022-08-03,106.088
131655,2022-08-04,106.9164
131655,2022-08-05,106.7978
131655,2022-08-08,106.9008
131655,2022-08-09,106.8209
131655,2022-08-10,107.8171
131655,2022-08-11,107.094
131655,2022-08-12,106.4358
131655,2022-08-15,107.3279
131655,2022-08-16,107.322
131655,2022-08-17,108.5377
131655,2022-08-18,107.9872
131655,2022-08-19,107.9723
131655,2022-08-22,107.2079
131655,2022-08-23,107.2464
131655,2022-08-24,106.01
131655,2022-08-25,105.6283
131655,2022-08-26,104.4463
131655,2022-08-29,105.0575
131655,2022-08-30,105.6912
131655,2022-08-31,104.26
131655,2022-09-01,105.4038
131655,2022-09-02,107.5413
131655,2022-09-05,107.6132
131655,2022-09-06,107.0935
131655,2022-09-07,109.5454
131655,2022-09-08,108.4223
131655,2022-09-09,108.4723
131655,2022-09-12,108.6607
131655,2022-09-13,109.8626
