investor_id,scheme_code,transaction_date,amount,nav,units_allotted,transaction_type
INV0091,119551,2022-04-17,1000,107.8514,9.272,SIP
INV0091,119551,2022-05-17,5000,113.4733,44.0632,SIP
INV0091,119551,2022-06-17,2000,124.8005,16.0256,SIP
INV0091,119551,2022-07-17,2000,131.0093,15.2661,SIP
INV0091,119551,2022-08-17,1000,130.4033,7.6685,SIP
INV0091,119551,2022-09-17,5000,134.1613,37.2686,SIP
INV0091,119551,2022-10-17,1000,129.4599,7.7244,SIP
INV0091,119551,2022-11-17,1000,132.1114,7.5694,SIP
INV0091,119551,2022-12-17,10000,143.9159,69.485,SIP
INV0091,119551,2023-01-17,2000,145.9481,13.7035,SIP
INV0092,119551,2022-01-10,2000,99.6824,20.0637,SIP
INV0092,119551,2022-02-10,5000,104.351,47.9152,SIP
INV0092,119551,2022-03-10,10000,104.3793,95.8044,SIP
INV0092,119551,2022-04-10,1000,107.8514,9.272,SIP
INV0092,119551,2022-05-10,5000,113.4733,44.0632,SIP
INV0092,119551,2022-06-10,1000,124.8005,8.0128,SIP
INV0092,119551,2022-07-10,10000,131.0093,76.3305,SIP
INV0092,119551,2022-08-10,10000,130.4033,76.6852,SIP
INV0092,119551,2022-09-10,10000,134.1613,74.5371,SIP
INV0092,119551,2022-10-10,2000,129.4599,15.4488,SIP
INV0092,119551,2022-11-10,5000,132.1114,37.8468,SIP
INV0092,119551,2022-12-10,10000,143.9159,69.485,SIP
INV0092,119551,2023-01-10,1000,145.9481,6.8518,SIP
INV0092,119551,2023-02-10,2000,147.1921,13.5877,SIP
INV0092,119551,2023-03-10,2000,148.1782,13.4973,SIP
INV0093,120841,2022-01-01,1000,100.74,9.9265,SIP
INV0093,120841,2022-02-01,10000,101.6005,98.4247,SIP
INV0093,120841,2022-03-01,5000,104.3452,47.9179,SIP
INV0093,120841,2022-04-01,1000,106.8133,9.3621,SIP
INV0093,120841,2022-05-01,2000,100.3761,19.9251,SIP
INV0093,120841,2022-06-01,1000,98.9045,10.1108,SIP
INV0093,120841,2022-07-01,2000,100.0384,19.9923,SIP
INV0093,120841,2022-08-01,10000,100.1724,99.8279,SIP
INV0093,120841,2022-09-01,5000,100.0286,49.9857,SIP
INV0093,120841,2022-10-01,1000,103.4615,9.6654,SIP
INV0093,120841,2022-11-01,2000,102.6914,19.4758,SIP
INV0093,120841,2022-12-01,10000,104.8563,95.3686,SIP
INV0093,120841,2023-01-01,5000,101.9669,49.0355,SIP
INV0093,120841,2023-02-01,5000,104.5481,47.8249,SIP
INV0093,120841,2023-03-01,5000,92.5198,54.0425,SIP
INV0093,120841,2023-04-01,10000,92.3666,108.2642,SIP
INV0093,120841,2023-05-01,10000,94.4727,105.8507,SIP
INV0094,118632,2022-01-23,2000,99.1368,20.1741,SIP
INV0094,118632,2022-02-23,10000,99.1425,100.8649,SIP
INV0094,118632,2022-03-23,1000,95.7072,10.4485,SIP
INV0094,118632,2022-04-23,2000,98.5492,20.2944,SIP
INV0094,118632,2022-05-23,5000,98.3773,50.8247,SIP
INV0094,118632,2022-06-23,1000,100.0137,9.9986,SIP
INV0095,120841,2022-01-12,1000,100.74,9.9265,SIP
INV0095,120841,2022-02-12,10000,101.6005,98.4247,SIP
INV0095,120841,2022-03-12,1000,104.3452,9.5836,SIP
INV0095,120841,2022-04-12,2000,106.8133,18.7243,SIP
INV0095,120841,2022-05-12,2000,100.3761,19.9251,SIP
INV0095,120841,2022-06-12,10000,98.9045,101.1076,SIP
INV0095,120841,2022-07-12,1000,100.0384,9.9962,SIP
INV0095,120841,2022-08-12,1000,100.1724,9.9828,SIP
INV0095,120841,2022-09-12,1000,100.0286,9.9971,SIP
INV0095,120841,2022-10-12,1000,103.4615,9.6654,SIP
INV0095,120841,2022-11-12,2000,102.6914,19.4758,SIP
INV0095,120841,2022-12-12,1000,104.8563,9.5369,SIP
INV0095,120841,2023-01-12,2000,101.9669,19.6142,SIP
INV0095,120841,2023-02-12,1000,104.5481,9.565,SIP
INV0095,120841,2023-03-12,1000,92.5198,10.8085,SIP
INV0095,120841,2023-04-12,5000,92.3666,54.1321,SIP
INV0095,120841,2023-05-12,5000,94.4727,52.9253,SIP
INV0095,120841,2023-06-12,1000,93.1026,10.7408,SIP
INV0095,120841,2023-07-12,2000,92.1881,21.6948,SIP
INV0095,120841,2023-08-12,1000,85.5857,11.6842,SIP
INV0095,120841,2023-09-12,5000,88.131,56.7337,SIP
INV0095,120841,2023-10-12,1000,84.8532,11.7851,SIP
INV0095,120841,2023-11-12,5000,84.4728,59.1907,SIP
INV0095,120841,2023-12-12,1000,84.9954,11.7653,SIP
INV0096,118632,2022-01-05,5000,99.1368,50.4354,SIP
INV0096,118632,2022-02-05,10000,99.1425,100.8649,SIP
INV0096,118632,2022-03-05,5000,95.7072,52.2427,SIP
INV0096,118632,2022-04-05,5000,98.5492,50.7361,SIP
INV0096,118632,2022-05-05,2000,98.3773,20.3299,SIP
INV0096,118632,2022-06-05,1000,100.0137,9.9986,SIP
INV0096,118632,2022-07-05,2000,104.5628,19.1273,SIP
INV0097,119092,2022-01-12,2000,100.7036,19.8603,SIP
INV0097,119092,2022-02-12,5000,92.1863,54.238,SIP
INV0097,119092,2022-03-12,2000,93.0263,21.4993,SIP
INV0097,119092,2022-04-12,1000,94.215,10.614,SIP
INV0097,119092,2022-05-12,2000,97.8941,20.4302,SIP
INV0097,119092,2022-06-12,2000,98.5036,20.3038,SIP
INV0097,119092,2022-07-12,10000,103.6119,96.514,SIP
INV0098,125497,2022-01-15,10000,100.084,99.9161,SIP
INV0098,125497,2022-02-15,1000,96.0431,10.412,SIP
INV0098,125497,2022-03-15,1000,94.2141,10.6141,SIP
INV0098,125497,2022-04-15,2000,96.8195,20.657,SIP
INV0098,125497,2022-05-15,2000,94.1036,21.2532,SIP
INV0098,125497,2022-06-15,1000,97.9538,10.2089,SIP
INV0098,125497,2022-07-15,1000,95.6602,10.4537,SIP
INV0098,125497,2022-08-15,5000,97.7369,51.1578,SIP
INV0098,125497,2022-09-15,10000,101.9073,98.1284,SIP
INV0098,125497,2022-10-15,2000,101.7798,19.6503,SIP
INV0098,125497,2022-11-15,2000,108.7035,18.3987,SIP
INV0098,125497,2022-12-15,2000,107.1836,18.6596,SIP
INV0098,125497,2023-01-15,2000,106.6334,18.7558,SIP
INV0098,125497,2023-02-15,1000,106.9338,9.3516,SIP
INV0098,125497,2023-03-15,1000,107.7527,9.2805,SIP
INV0098,125497,2023-04-15,5000,113.7198,43.9677,SIP
INV0098,125497,2023-05-15,2000,115.0508,17.3836,SIP
INV0098,125497,2023-06-15,2000,113.9154,17.5569,SIP
INV0099,119092,2022-01-27,2000,100.7036,19.8603,SIP
INV0099,119092,2022-02-27,2000,92.1863,21.6952,SIP
INV0099,119092,2022-03-27,10000,93.0263,107.4965,SIP
INV0099,119092,2022-04-27,10000,94.215,106.1402,SIP
INV0099,119092,2022-05-27,10000,97.8941,102.1512,SIP
INV0099,119092,2022-06-27,5000,98.5036,50.7596,SIP
INV0099,119092,2022-07-27,1000,103.6119,9.6514,SIP
INV0099,119092,2022-08-27,2000,104.9232,19.0616,SIP
INV0099,119092,2022-09-27,2000,105.2856,18.996,SIP
INV0099,119092,2022-10-27,5000,108.9619,45.8876,SIP
INV0099,119092,2022-11-27,2000,113.2009,17.6677,SIP
INV0099,119092,2022-12-27,2000,106.9192,18.7057,SIP
INV0099,119092,2023-01-27,1000,108.9582,9.1778,SIP
INV0099,119092,2023-02-27,10000,113.5477,88.0687,SIP
INV0099,119092,2023-03-27,10000,116.3644,85.9369,SIP
INV0099,119092,2023-04-27,5000,118.7463,42.1066,SIP
INV0099,119092,2023-05-27,10000,118.697,84.2481,SIP
INV0099,119092,2023-06-27,10000,112.6428,88.7762,SIP
INV0099,119092,2023-07-27,5000,115.7025,43.2143,SIP
INV0099,119092,2023-08-27,5000,112.6811,44.373,SIP
INV0099,119092,2023-09-27,10000,120.3841,83.0674,SIP
INV0099,119092,2023-10-27,1000,121.3964,8.2375,SIP
INV0099,119092,2023-11-27,5000,122.7402,40.7364,SIP
INV0099,119092,2023-12-27,2000,126.4304,15.819,SIP
INV0099,119092,2024-01-27,5000,126.022,39.6756,SIP
INV0099,119092,2024-02-27,2000,125.2735,15.9651,SIP
INV0099,119092,2024-03-27,5000,129.0785,38.7361,SIP
INV0099,119092,2024-04-27,5000,135.7789,36.8246,SIP
INV0099,119092,2024-05-27,10000,142.0228,70.4112,SIP
INV0099,119092,2024-06-27,10000,143.9367,69.475,SIP
INV0100,118632,2022-01-01,10000,99.1368,100.8707,SIP
INV0100,118632,2022-02-01,5000,99.1425,50.4325,SIP
INV0100,118632,2022-03-01,5000,95.7072,52.2427,SIP
INV0100,118632,2022-04-01,1000,98.5492,10.1472,SIP
INV0100,118632,2022-05-01,2000,98.3773,20.3299,SIP
INV0100,118632,2022-06-01,5000,100.0137,49.9932,SIP
INV0100,118632,2022-07-01,5000,104.5628,47.8182,SIP
INV0100,118632,2022-08-01,2000,105.093,19.0308,SIP
INV0100,118632,2022-09-01,1000,109.6849,9.117,SIP
INV0100,118632,2022-10-01,5000,108.0868,46.2591,SIP
INV0100,118632,2022-11-01,10000,105.8783,94.4481,SIP
INV0100,118632,2022-12-01,1000,109.9824,9.0924,SIP
INV0100,118632,2023-01-01,2000,105.2533,19.0018,SIP
INV0101,119551,2022-01-12,10000,99.6824,100.3186,SIP
INV0101,119551,2022-02-12,1000,104.351,9.583,SIP
INV0101,119551,2022-03-12,2000,104.3793,19.1609,SIP
INV0101,119551,2022-04-12,10000,107.8514,92.7202,SIP
INV0101,119551,2022-05-12,10000,113.4733,88.1265,SIP
INV0101,119551,2022-06-12,2000,124.8005,16.0256,SIP
INV0101,119551,2022-07-12,5000,131.0093,38.1652,SIP
INV0101,119551,2022-08-12,1000,130.4033,7.6685,SIP
INV0101,119551,2022-09-12,5000,134.1613,37.2686,SIP
INV0101,119551,2022-10-12,10000,129.4599,77.244,SIP
INV0101,119551,2022-11-12,1000,132.1114,7.5694,SIP
INV0101,119551,2022-12-12,5000,143.9159,34.7425,SIP
INV0101,119551,2023-01-12,2000,145.9481,13.7035,SIP
INV0101,119551,2023-02-12,10000,147.1921,67.9384,SIP
INV0101,119551,2023-03-12,1000,148.1782,6.7486,SIP
INV0101,119551,2023-04-12,1000,152.6631,6.5504,SIP
INV0101,119551,2023-05-12,1000,164.5828,6.076,SIP
INV0101,119551,2023-06-12,1000,171.3529,5.8359,SIP
INV0101,119551,2023-07-12,10000,166.4297,60.0854,SIP
INV0101,119551,2023-08-12,10000,169.9164,58.8525,SIP
INV0101,119551,2023-09-12,2000,169.7675,11.7808,SIP
INV0102,120841,2022-01-02,2000,100.74,19.8531,SIP
INV0102,120841,2022-02-02,10000,101.6005,98.4247,SIP
INV0102,120841,2022-03-02,5000,104.3452,47.9179,SIP
INV0102,120841,2022-04-02,10000,106.8133,93.6213,SIP
INV0102,120841,2022-05-02,5000,100.3761,49.8127,SIP
INV0102,120841,2022-06-02,2000,98.9045,20.2215,SIP
INV0102,120841,2022-07-02,2000,100.0384,19.9923,SIP
INV0102,120841,2022-08-02,2000,100.1724,19.9656,SIP
INV0103,120503,2022-01-16,10000,100.1712,99.8291,SIP
INV0103,120503,2022-02-16,2000,95.4081,20.9626,SIP
INV0103,120503,2022-03-16,5000,100.1007,49.9497,SIP
INV0103,120503,2022-04-16,5000,103.0488,48.5207,SIP
INV0103,120503,2022-05-16,2000,108.6111,18.4143,SIP
INV0103,120503,2022-06-16,5000,111.7822,44.7298,SIP
INV0104,120841,2022-01-19,5000,100.74,49.6327,SIP
INV0104,120841,2022-02-19,2000,101.6005,19.6849,SIP
INV0104,120841,2022-03-19,1000,104.3452,9.5836,SIP
INV0104,120841,2022-04-19,2000,106.8133,18.7243,SIP
INV0104,120841,2022-05-19,5000,100.3761,49.8127,SIP
INV0104,120841,2022-06-19,1000,98.9045,10.1108,SIP
INV0104,120841,2022-07-19,1000,100.0384,9.9962,SIP
INV0104,120841,2022-08-19,5000,100.1724,49.9139,SIP
INV0104,120841,2022-09-19,1000,100.0286,9.9971,SIP
INV0104,120841,2022-10-19,10000,103.4615,96.6543,SIP
INV0104,120841,2022-11-19,1000,102.6914,9.7379,SIP
INV0104,120841,2022-12-19,1000,104.8563,9.5369,SIP
INV0104,120841,2023-01-19,10000,101.9669,98.071,SIP
INV0104,120841,2023-02-19,2000,104.5481,19.13,SIP
INV0105,119551,2022-01-08,5000,99.6824,50.1593,SIP
INV0105,119551,2022-02-08,10000,104.351,95.8304,SIP
INV0105,119551,2022-03-08,5000,104.3793,47.9022,SIP
INV0105,119551,2022-04-08,2000,107.8514,18.544,SIP
INV0105,119551,2022-05-08,10000,113.4733,88.1265,SIP
INV0105,119551,2022-06-08,5000,124.8005,40.0639,SIP
INV0105,119551,2022-07-08,1000,131.0093,7.633,SIP
INV0105,119551,2022-08-08,10000,130.4033,76.6852,SIP
INV0105,119551,2022-09-08,5000,134.1613,37.2686,SIP
INV0105,119551,2022-10-08,10000,129.4599,77.244,SIP
INV0105,119551,2022-11-08,10000,132.1114,75.6937,SIP
INV0105,119551,2022-12-08,2000,143.9159,13.897,SIP
INV0105,119551,2023-01-08,2000,145.9481,13.7035,SIP
INV0105,119551,2023-02-08,1000,147.1921,6.7938,SIP
INV0105,119551,2023-03-08,2000,148.1782,13.4973,SIP
INV0105,119551,2023-04-08,2000,152.6631,13.1007,SIP
INV0105,119551,2023-05-08,2000,164.5828,12.1519,SIP
INV0105,119551,2023-06-08,5000,171.3529,29.1795,SIP
INV0105,119551,2023-07-08,10000,166.4297,60.0854,SIP
INV0105,119551,2023-08-08,2000,169.9164,11.7705,SIP
INV0105,119551,2023-09-08,5000,169.7675,29.452,SIP
INV0105,119551,2023-10-08,10000,169.4823,59.0032,SIP
INV0105,119551,2023-11-08,2000,177.0761,11.2946,SIP
INV0105,119551,2023-12-08,2000,175.2638,11.4114,SIP
INV0105,119551,2024-01-08,10000,180.7532,55.3241,SIP
INV0105,119551,2024-02-08,5000,180.1642,27.7525,SIP
INV0106,120503,2022-01-13,1000,100.1712,9.9829,SIP
INV0106,120503,2022-02-13,5000,95.4081,52.4065,SIP
INV0106,120503,2022-03-13,2000,100.1007,19.9799,SIP
INV0106,120503,2022-04-13,1000,103.0488,9.7041,SIP
INV0106,120503,2022-05-13,5000,108.6111,46.0358,SIP
INV0106,120503,2022-06-13,5000,111.7822,44.7298,SIP
INV0106,120503,2022-07-13,2000,116.4106,17.1806,SIP
INV0106,120503,2022-08-13,10000,118.7931,84.18,SIP
INV0106,120503,2022-09-13,5000,122.4277,40.8404,SIP
INV0106,120503,2022-10-13,1000,127.8003,7.8247,SIP
INV0106,120503,2022-11-13,2000,122.5472,16.3202,SIP
INV0106,120503,2022-12-13,10000,118.941,84.0753,SIP
INV0106,120503,2023-01-13,10000,115.2354,86.7789,SIP
INV0106,120503,2023-02-13,10000,115.8075,86.3502,SIP
INV0106,120503,2023-03-13,5000,120.0202,41.6597,SIP
INV0106,120503,2023-04-13,10000,119.1557,83.9238,SIP
INV0106,120503,2023-05-13,5000,121.5422,41.138,SIP
INV0106,120503,2023-06-13,2000,117.4413,17.0298,SIP
INV0106,120503,2023-07-13,2000,122.8816,16.2758,SIP
INV0106,120503,2023-08-13,10000,127.4106,78.4864,SIP
INV0106,120503,2023-09-13,2000,128.7803,15.5303,SIP
INV0106,120503,2023-10-13,1000,129.264,7.7361,SIP
INV0106,120503,2023-11-13,1000,123.6515,8.0872,SIP
INV0106,120503,2023-12-13,5000,126.8349,39.4213,SIP
INV0106,120503,2024-01-13,10000,123.2805,81.1158,SIP
INV0107,120503,2022-01-26,5000,100.1712,49.9145,SIP
INV0107,120503,2022-02-26,10000,95.4081,104.8129,SIP
INV0107,120503,2022-03-26,10000,100.1007,99.8994,SIP
INV0107,120503,2022-04-26,5000,103.0488,48.5207,SIP
INV0107,120503,2022-05-26,10000,108.6111,92.0716,SIP
INV0107,120503,2022-06-26,2000,111.7822,17.8919,SIP
INV0107,120503,2022-07-26,1000,116.4106,8.5903,SIP
INV0107,120503,2022-08-26,1000,118.7931,8.418,SIP
INV0107,120503,2022-09-26,10000,122.4277,81.6809,SIP
INV0108,125497,2022-01-28,1000,100.084,9.9916,SIP
INV0108,125497,2022-02-28,5000,96.0431,52.06,SIP
INV0108,125497,2022-03-28,2000,94.2141,21.2282,SIP
INV0108,125497,2022-04-28,1000,96.8195,10.3285,SIP
INV0108,125497,2022-05-28,1000,94.1036,10.6266,SIP
INV0108,125497,2022-06-28,2000,97.9538,20.4178,SIP
INV0108,125497,2022-07-28,5000,95.6602,52.2683,SIP
INV0108,125497,2022-08-28,5000,97.7369,51.1578,SIP
INV0108,125497,2022-09-28,1000,101.9073,9.8128,SIP
INV0108,125497,2022-10-28,2000,101.7798,19.6503,SIP
INV0108,125497,2022-11-28,5000,108.7035,45.9967,SIP
INV0108,125497,2022-12-28,2000,107.1836,18.6596,SIP
INV0108,125497,2023-01-28,2000,106.6334,18.7558,SIP
INV0108,125497,2023-02-28,1000,106.9338,9.3516,SIP
INV0108,125497,2023-03-28,2000,107.7527,18.561,SIP
INV0109,119551,2022-01-16,5000,99.6824,50.1593,SIP
INV0109,119551,2022-02-16,1000,104.351,9.583,SIP
INV0109,119551,2022-03-16,1000,104.3793,9.5804,SIP
INV0109,119551,2022-04-16,2000,107.8514,18.544,SIP
INV0109,119551,2022-05-16,2000,113.4733,17.6253,SIP
INV0109,119551,2022-06-16,5000,124.8005,40.0639,SIP
INV0109,119551,2022-07-16,10000,131.0093,76.3305,SIP
INV0110,119092,2022-01-16,1000,100.7036,9.9301,SIP
INV0110,119092,2022-02-16,5000,92.1863,54.238,SIP
INV0110,119092,2022-03-16,2000,93.0263,21.4993,SIP
INV0110,119092,2022-04-16,5000,94.215,53.0701,SIP
INV0110,119092,2022-05-16,2000,97.8941,20.4302,SIP
INV0110,119092,2022-06-16,10000,98.5036,101.5191,SIP
INV0110,119092,2022-07-16,1000,103.6119,9.6514,SIP
INV0110,119092,2022-08-16,1000,104.9232,9.5308,SIP
INV0110,119092,2022-09-16,10000,105.2856,94.9798,SIP
INV0110,119092,2022-10-16,2000,108.9619,18.355,SIP
INV0110,119092,2022-11-16,1000,113.2009,8.8339,SIP
INV0110,119092,2022-12-16,5000,106.9192,46.7643,SIP
INV0110,119092,2023-01-16,2000,108.9582,18.3557,SIP
INV0110,119092,2023-02-16,1000,113.5477,8.8069,SIP
INV0110,119092,2023-03-16,5000,116.3644,42.9685,SIP
INV0110,119092,2023-04-16,5000,118.7463,42.1066,SIP
INV0110,119092,2023-05-16,1000,118.697,8.4248,SIP
INV0110,119092,2023-06-16,10000,112.6428,88.7762,SIP
INV0110,119092,2023-07-16,10000,115.7025,86.4286,SIP
INV0110,119092,2023-08-16,1000,112.6811,8.8746,SIP
INV0110,119092,2023-09-16,5000,120.3841,41.5337,SIP
INV0110,119092,2023-10-16,10000,121.3964,82.3748,SIP
INV0110,119092,2023-11-16,10000,122.7402,81.4729,SIP
INV0110,119092,2023-12-16,10000,126.4304,79.0949,SIP
INV0110,119092,2024-01-16,2000,126.022,15.8702,SIP
INV0110,119092,2024-02-16,10000,125.2735,79.8253,SIP
INV0110,119092,2024-03-16,1000,129.0785,7.7472,SIP
INV0110,119092,2024-04-16,1000,135.7789,7.3649,SIP
INV0111,120841,2022-01-22,2000,100.74,19.8531,SIP
INV0111,120841,2022-02-22,10000,101.6005,98.4247,SIP
INV0111,120841,2022-03-22,5000,104.3452,47.9179,SIP
INV0111,120841,2022-04-22,5000,106.8133,46.8106,SIP
INV0111,120841,2022-05-22,5000,100.3761,49.8127,SIP
INV0111,120841,2022-06-22,1000,98.9045,10.1108,SIP
INV0111,120841,2022-07-22,2000,100.0384,19.9923,SIP
INV0111,120841,2022-08-22,5000,100.1724,49.9139,SIP
INV0111,120841,2022-09-22,10000,100.0286,99.9714,SIP
INV0111,120841,2022-10-22,10000,103.4615,96.6543,SIP
INV0111,120841,2022-11-22,10000,102.6914,97.3791,SIP
INV0111,120841,2022-12-22,2000,104.8563,19.0737,SIP
INV0111,120841,2023-01-22,5000,101.9669,49.0355,SIP
INV0111,120841,2023-02-22,10000,104.5481,95.6498,SIP
INV0111,120841,2023-03-22,2000,92.5198,21.617,SIP
INV0111,120841,2023-04-22,10000,92.3666,108.2642,SIP
INV0111,120841,2023-05-22,5000,94.4727,52.9253,SIP
INV0111,120841,2023-06-22,5000,93.1026,53.7042,SIP
INV0111,120841,2023-07-22,5000,92.1881,54.2369,SIP
INV0111,120841,2023-08-22,5000,85.5857,58.421,SIP
INV0111,120841,2023-09-22,5000,88.131,56.7337,SIP
INV0111,120841,2023-10-22,10000,84.8532,117.8506,SIP
INV0111,120841,2023-11-22,5000,84.4728,59.1907,SIP
INV0111,120841,2023-12-22,10000,84.9954,117.6534,SIP
INV0111,120841,2024-01-22,5000,85.4637,58.5044,SIP
INV0111,120841,2024-02-22,10000,79.1895,126.2794,SIP
INV0112,120503,2022-01-08,2000,100.1712,19.9658,SIP
INV0112,120503,2022-02-08,10000,95.4081,104.8129,SIP
INV0112,120503,2022-03-08,2000,100.1007,19.9799,SIP
INV0112,120503,2022-04-08,10000,103.0488,97.0414,SIP
INV0112,120503,2022-05-08,10000,108.6111,92.0716,SIP
INV0112,120503,2022-06-08,10000,111.7822,89.4597,SIP
INV0112,120503,2022-07-08,1000,116.4106,8.5903,SIP
INV0112,120503,2022-08-08,5000,118.7931,42.09,SIP
INV0113,120841,2022-01-02,2000,100.74,19.8531,SIP
INV0113,120841,2022-02-02,2000,101.6005,19.6849,SIP
INV0113,120841,2022-03-02,2000,104.3452,19.1671,SIP
INV0113,120841,2022-04-02,2000,106.8133,18.7243,SIP
INV0113,120841,2022-05-02,1000,100.3761,9.9625,SIP
INV0113,120841,2022-06-02,10000,98.9045,101.1076,SIP
INV0113,120841,2022-07-02,2000,100.0384,19.9923,SIP
INV0113,120841,2022-08-02,1000,100.1724,9.9828,SIP
INV0113,120841,2022-09-02,1000,100.0286,9.9971,SIP
INV0113,120841,2022-10-02,10000,103.4615,96.6543,SIP
INV0113,120841,2022-11-02,5000,102.6914,48.6896,SIP
INV0113,120841,2022-12-02,5000,104.8563,47.6843,SIP
INV0113,120841,2023-01-02,5000,101.9669,49.0355,SIP
INV0113,120841,2023-02-02,2000,104.5481,19.13,SIP
INV0113,120841,2023-03-02,10000,92.5198,108.085,SIP
INV0113,120841,2023-04-02,5000,92.3666,54.1321,SIP
INV0113,120841,2023-05-02,2000,94.4727,21.1701,SIP
INV0113,120841,2023-06-02,10000,93.1026,107.4084,SIP
INV0113,120841,2023-07-02,2000,92.1881,21.6948,SIP
INV0113,120841,2023-08-02,5000,85.5857,58.421,SIP
INV0113,120841,2023-09-02,5000,88.131,56.7337,SIP
INV0113,120841,2023-10-02,1000,84.8532,11.7851,SIP
INV0113,120841,2023-11-02,1000,84.4728,11.8381,SIP
INV0113,120841,2023-12-02,10000,84.9954,117.6534,SIP
INV0113,120841,2024-01-02,2000,85.4637,23.4017,SIP
INV0114,120841,2022-01-11,10000,100.74,99.2654,SIP
INV0114,120841,2022-02-11,1000,101.6005,9.8425,SIP
INV0114,120841,2022-03-11,5000,104.3452,47.9179,SIP
INV0114,120841,2022-04-11,2000,106.8133,18.7243,SIP
INV0114,120841,2022-05-11,5000,100.3761,49.8127,SIP
INV0114,120841,2022-06-11,1000,98.9045,10.1108,SIP
INV0114,120841,2022-07-11,2000,100.0384,19.9923,SIP
INV0114,120841,2022-08-11,1000,100.1724,9.9828,SIP
INV0115,125497,2022-01-06,5000,100.084,49.958,SIP
INV0115,125497,2022-02-06,5000,96.0431,52.06,SIP
INV0115,125497,2022-03-06,1000,94.2141,10.6141,SIP
INV0115,125497,2022-04-06,5000,96.8195,51.6425,SIP
INV0115,125497,2022-05-06,1000,94.1036,10.6266,SIP
INV0115,125497,2022-06-06,5000,97.9538,51.0445,SIP
INV0115,125497,2022-07-06,1000,95.6602,10.4537,SIP
INV0115,125497,2022-08-06,5000,97.7369,51.1578,SIP
INV0115,125497,2022-09-06,2000,101.9073,19.6257,SIP
INV0115,125497,2022-10-06,2000,101.7798,19.6503,SIP
INV0115,125497,2022-11-06,5000,108.7035,45.9967,SIP
INV0115,125497,2022-12-06,1000,107.1836,9.3298,SIP
INV0115,125497,2023-01-06,5000,106.6334,46.8896,SIP
INV0115,125497,2023-02-06,10000,106.9338,93.5158,SIP
INV0115,125497,2023-03-06,10000,107.7527,92.8051,SIP
INV0115,125497,2023-04-06,1000,113.7198,8.7935,SIP
INV0115,125497,2023-05-06,5000,115.0508,43.4591,SIP
INV0115,125497,2023-06-06,5000,113.9154,43.8922,SIP
INV0115,125497,2023-07-06,2000,117.7204,16.9894,SIP
INV0115,125497,2023-08-06,1000,119.1476,8.393,SIP
INV0115,125497,2023-09-06,10000,124.7162,80.182,SIP
INV0115,125497,2023-10-06,10000,122.9486,81.3348,SIP
INV0116,119092,2022-01-12,10000,100.7036,99.3013,SIP
INV0116,119092,2022-02-12,10000,92.1863,108.476,SIP
INV0116,119092,2022-03-12,1000,93.0263,10.7496,SIP
INV0116,119092,2022-04-12,1000,94.215,10.614,SIP
INV0116,119092,2022-05-12,10000,97.8941,102.1512,SIP
INV0116,119092,2022-06-12,10000,98.5036,101.5191,SIP
INV0117,120841,2022-01-07,1000,100.74,9.9265,SIP
INV0117,120841,2022-02-07,5000,101.6005,49.2124,SIP
INV0117,120841,2022-03-07,2000,104.3452,19.1671,SIP
INV0117,120841,2022-04-07,10000,106.8133,93.6213,SIP
INV0117,120841,2022-05-07,10000,100.3761,99.6253,SIP
INV0117,120841,2022-06-07,2000,98.9045,20.2215,SIP
INV0117,120841,2022-07-07,2000,100.0384,19.9923,SIP
INV0117,120841,2022-08-07,5000,100.1724,49.9139,SIP
INV0117,120841,2022-09-07,5000,100.0286,49.9857,SIP
INV0117,120841,2022-10-07,10000,103.4615,96.6543,SIP
INV0117,120841,2022-11-07,2000,102.6914,19.4758,SIP
INV0117,120841,2022-12-07,2000,104.8563,19.0737,SIP
INV0117,120841,2023-01-07,10000,101.9669,98.071,SIP
INV0117,120841,2023-02-07,10000,104.5481,95.6498,SIP
INV0118,118632,2022-01-15,2000,99.1368,20.1741,SIP
INV0118,118632,2022-02-15,1000,99.1425,10.0865,SIP
INV0118,118632,2022-03-15,5000,95.7072,52.2427,SIP
INV0118,118632,2022-04-15,2000,98.5492,20.2944,SIP
INV0118,118632,2022-05-15,1000,98.3773,10.1649,SIP
INV0118,118632,2022-06-15,5000,100.0137,49.9932,SIP
INV0118,118632,2022-07-15,10000,104.5628,95.6363,SIP
INV0118,118632,2022-08-15,5000,105.093,47.5769,SIP
INV0118,118632,2022-09-15,10000,109.6849,91.1703,SIP
INV0118,118632,2022-10-15,10000,108.0868,92.5182,SIP
INV0118,118632,2022-11-15,10000,105.8783,94.4481,SIP
INV0118,118632,2022-12-15,1000,109.9824,9.0924,SIP
INV0118,118632,2023-01-15,5000,105.2533,47.5044,SIP
INV0119,119551,2022-01-11,1000,99.6824,10.0319,SIP
INV0119,119551,2022-02-11,1000,104.351,9.583,SIP
INV0119,119551,2022-03-11,5000,104.3793,47.9022,SIP
INV0119,119551,2022-04-11,1000,107.8514,9.272,SIP
INV0119,119551,2022-05-11,1000,113.4733,8.8126,SIP
INV0119,119551,2022-06-11,5000,124.8005,40.0639,SIP
INV0119,119551,2022-07-11,2000,131.0093,15.2661,SIP
INV0119,119551,2022-08-11,10000,130.4033,76.6852,SIP
INV0119,119551,2022-09-11,5000,134.1613,37.2686,SIP
INV0119,119551,2022-10-11,5000,129.4599,38.622,SIP
